group,t,S
overall,50.876807183333334,0.5964151488869534
overall,51.01353958333333,0.5961260479907405
overall,51.0690825,0.5958369470945277
overall,51.12241125,0.5955478461983149
overall,51.137137599999996,0.5952587453021021
overall,51.14671941666666,0.5949696444058893
overall,51.23013096666667,0.5946805435096765
overall,51.39911233333333,0.5943914426134637
overall,51.47168045,0.5941023417172508
overall,51.529733783333334,0.593813240821038
overall,51.695509916666666,0.5935241399248252
overall,51.74567765,0.5932350390286124
overall,51.759602683333334,0.5929459381323996
overall,51.76279426666667,0.5926568372361868
overall,51.91649708333333,0.592367736339974
overall,51.91812203333333,0.5920786354437612
overall,52.03779613333334,0.5917895345475483
overall,52.04973218333334,0.5915004336513355
overall,52.0706338,0.5912113327551227
overall,52.07746276666667,0.59092223185891
overall,52.19419608333333,0.5906331309626972
overall,52.31364178333333,0.5903440300664844
overall,52.345084899999996,0.5900549291702716
overall,52.3679289,0.5897658282740589
overall,52.424526316666665,0.5894767273778461
overall,52.42753255,0.5891876264816334
overall,52.70662574999999,0.5888985255854207
overall,52.713643133333335,0.5886094246892078
overall,52.71905041666666,0.588320323792995
overall,52.74507428333333,0.5880312228967822
overall,52.75157615,0.5877421220005694
overall,52.7526632,0.5874530211043566
overall,52.773133333333334,0.5868748193119311
overall,52.80341505,0.5865857184157183
overall,52.82519771666667,0.5862966175195056
overall,52.83199456666667,0.5860075166232929
overall,52.854736083333336,0.58571841572708
overall,52.883968483333334,0.5854293148308672
overall,52.97608373333333,0.5851402139346544
overall,52.991312916666665,0.5848511130384416
overall,53.0065693,0.5845620121422288
overall,53.03763343333333,0.584272911246016
overall,53.07258183333333,0.5839838103498032
overall,53.08126645,0.5836947094535904
overall,53.103843383333334,0.5834056085573776
overall,53.110473666666664,0.5831165076611649
overall,53.12340725,0.582827406764952
overall,53.13025051666667,0.5825383058687392
overall,53.17549951666667,0.5822492049725264
overall,53.3287807,0.5819601040763136
overall,53.34333818333334,0.5816710031801008
overall,53.36274408333334,0.581381902283888
overall,53.374649950000006,0.5810928013876752
overall,53.397788483333336,0.5808037004914623
overall,53.43984021666667,0.5805145995952495
overall,53.862429883333334,0.5802254986990367
overall,53.88951821666667,0.5799363978028239
overall,54.04092538333334,0.5796472969066111
overall,54.19506535,0.5793581960103984
overall,54.21143968333333,0.5790690951141857
overall,54.28464705,0.5787799942179729
overall,54.305417883333334,0.5784908933217601
overall,54.41555578333334,0.5782017924255473
overall,54.46608108333333,0.5779126915293346
overall,54.53153316666667,0.5776235906331219
overall,54.602729133333334,0.577334489736909
overall,54.60528863333333,0.5770453888406962
overall,54.65853513333333,0.5767562879444834
overall,54.710606883333334,0.5764671870482706
overall,54.72725916666666,0.5761780861520579
overall,54.73600583333334,0.5758889852558451
overall,54.968492516666664,0.5755998843596323
overall,55.216074733333336,0.5753107834634195
overall,55.235213316666666,0.5750216825672066
overall,55.2758047,0.5747325816709938
overall,55.27947091666667,0.574443480774781
overall,55.3120185,0.5741543798785682
overall,55.317655916666666,0.5738652789823554
overall,55.35562983333333,0.5735761780861427
overall,55.541728516666666,0.5732870771899299
overall,55.54801945,0.5729979762937171
overall,55.578412783333334,0.5727088753975043
overall,55.782216733333335,0.5724197745012914
overall,55.80160463333333,0.5721306736050787
overall,55.859611666666666,0.5718415727088659
overall,56.020648449999996,0.5715524718126531
overall,56.04167118333333,0.5712633709164403
overall,56.05031413333334,0.5709742700202276
overall,56.3099261,0.5706851691240149
overall,56.45296956666667,0.5703960682278021
overall,56.471942150000004,0.5701069673315894
overall,56.49172753333333,0.5698178664353766
overall,56.5959926,0.5695287655391639
overall,56.71689196666667,0.5692396646429511
overall,56.79307898333333,0.5689505637467382
overall,56.79600258333333,0.5686614628505254
overall,57.07676813333333,0.5683723619543127
overall,57.1615183,0.5680832610581
overall,57.164526783333336,0.5677941601618873
overall,57.20298101666666,0.5675050592656745
overall,57.23335346666667,0.5672159583694617
overall,57.282264366666666,0.5669268574732489
overall,57.2864581,0.5666377565770361
overall,57.316075016666666,0.5663486556808234
overall,57.44499458333333,0.5660595547846107
overall,57.48541201666667,0.565770453888398
overall,57.51257438333334,0.5654813529921852
overall,57.63663505,0.5651922520959725
overall,57.6405702,0.5649031511997598
overall,57.670317733333334,0.564614050303547
overall,57.72944888333333,0.5643249494073342
overall,58.02250183333333,0.5640358485111214
overall,58.02695011666666,0.5637467476149086
overall,58.11503883333333,0.5634576467186958
overall,58.13958933333333,0.563168545822483
overall,58.20283951666667,0.5628794449262702
overall,58.26014678333333,0.5625903440300574
overall,58.34383913333333,0.5623012431338446
overall,58.346161116666664,0.5620121422376317
overall,58.50245235,0.5617230413414189
overall,58.62555233333333,0.5614339404452061
overall,58.679805316666666,0.5611448395489934
overall,58.697027133333336,0.5608557386527806
overall,58.722754933333334,0.5605666377565678
overall,58.84397311666667,0.560277536860355
overall,58.999642466666664,0.5599884359641423
overall,59.02461666666667,0.5596993350679295
overall,59.080220149999995,0.5594102341717166
overall,59.11293991666666,0.559121133275504
overall,59.16374196666666,0.5588320323792911
overall,59.29006258333333,0.5585429314830783
overall,59.30142481666667,0.5582538305868656
overall,59.305708083333336,0.5579647296906528
overall,59.43833245,0.55767562879444
overall,59.47093031666667,0.5573865278982273
overall,59.494905499999994,0.5570974270020145
overall,59.50666666666667,0.5568083261058017
overall,59.550443333333334,0.5565192252095889
overall,59.57834488333333,0.5562301243133762
overall,59.64277355,0.5559410234171633
overall,59.644378100000004,0.5556519225209505
overall,59.84010705,0.5553628216247378
overall,59.8490193,0.555073720728525
overall,59.906866666666666,0.5547846198323123
overall,59.983799999999995,0.5544955189360995
overall,60.03436666666666,0.5542064180398867
overall,60.05368791666667,0.5539173171436739
overall,60.08275768333333,0.5536282162474611
overall,60.0840213,0.5533391153512482
overall,60.23542993333333,0.5530500144550354
overall,60.29477873333334,0.5527609135588226
overall,60.449528900000004,0.5524718126626098
overall,60.46577085,0.5521827117663971
overall,60.60606776666667,0.5518936108701843
overall,60.66095205,0.5516045099739715
overall,60.6943697,0.5513154090777587
overall,60.74641678333333,0.5510263081815459
overall,60.76119708333333,0.550737207285333
overall,60.798384383333335,0.5504481063891202
overall,60.872188933333334,0.5501590054929074
overall,60.88455116666667,0.5498699045966946
overall,60.9291782,0.5495808037004818
overall,61.000142933333336,0.549291702804269
overall,61.030100583333336,0.5490026019080562
overall,61.04067213333334,0.5487135010118434
overall,61.12860748333333,0.5484244001156305
overall,61.15111423333334,0.5481352992194178
overall,61.2069801,0.5478461983232051
overall,61.2137216,0.5475570974269923
overall,61.22423801666666,0.5472679965307796
overall,61.258163683333336,0.5469788956345669
overall,61.27697078333333,0.5466897947383542
overall,61.383499750000006,0.5464006938421415
overall,61.508581766666666,0.5461115929459288
overall,61.567407450000005,0.545822492049716
overall,61.61077986666667,0.5455333911535032
overall,61.62912321666667,0.5452442902572904
overall,61.66422065,0.5449551893610776
overall,61.725270716666664,0.5446660884648648
overall,61.77526506666666,0.5443769875686519
overall,61.77776111666667,0.5440878866724391
overall,61.782266433333334,0.5437987857762263
overall,61.79462865,0.5435096848800135
overall,61.85042823333333,0.5432205839838007
overall,61.873340950000006,0.5429314830875879
overall,62.002885516666666,0.5426423821913751
overall,62.10023035,0.5423532812951622
overall,62.10533875,0.5420641803989494
overall,62.137149083333334,0.5417750795027366
overall,62.15927346666667,0.5414859786065238
overall,62.19627536666667,0.541196877710311
overall,62.21196405,0.5409077768140982
overall,62.22422101666667,0.5406186759178854
overall,62.264017833333334,0.5403295750216727
overall,62.41803623333333,0.5400404741254599
overall,62.4407437,0.539751373229247
overall,62.597001066666664,0.5394622723330342
overall,62.614986433333335,0.5391731714368214
overall,62.629011799999994,0.5388840705406086
overall,62.645947,0.5385949696443958
overall,62.70201386666667,0.538305868748183
overall,63.03992563333334,0.5380167678519702
overall,63.04091908333333,0.5377276669557574
overall,63.1243505,0.5374385660595447
overall,63.193024916666666,0.5371494651633318
overall,63.20659305,0.536860364267119
overall,63.2420943,0.5365712633709062
overall,63.264801049999996,0.5362821624746934
overall,63.30596091666666,0.5359930615784806
overall,63.30696068333334,0.5357039606822678
overall,63.322104683333336,0.535414859786055
overall,63.35080513333333,0.5351257588898422
overall,63.358071466666665,0.5348366579936294
overall,63.467518033333334,0.5345475570974166
overall,63.47326641666667,0.5342584562012038
overall,63.49284705,0.5339693553049911
overall,63.62485048333333,0.5336802544087783
overall,63.648181349999994,0.5333911535125656
overall,63.69129203333333,0.5331020526163528
overall,63.71386355,0.53281295172014
overall,63.735437633333326,0.5325238508239273
overall,63.944430233333335,0.5322347499277145
overall,63.94471371666667,0.5319456490315017
overall,63.96499075,0.531656548135289
overall,64.02628708333333,0.5313674472390763
overall,64.03180449999999,0.5310783463428634
overall,64.03269065,0.5307892454466506
overall,64.04493938333333,0.5305001445504378
overall,64.12170315,0.530211043654225
overall,64.12804031666667,0.5299219427580122
overall,64.19872528333333,0.5296328418617994
overall,64.20182368333333,0.5293437409655866
overall,64.20612750000001,0.5290546400693737
overall,64.23054711666667,0.528765539173161
overall,64.27595888333333,0.5284764382769482
overall,64.28767333333333,0.5281873373807354
overall,64.30445040000001,0.5278982364845226
overall,64.34689078333334,0.5276091355883098
overall,64.36110058333334,0.5273200346920971
overall,64.38512095,0.5270309337958843
overall,64.40976768333333,0.5267418328996716
overall,64.49834003333333,0.5264527320034588
overall,64.51499301666666,0.5261636311072461
overall,64.53818363333333,0.5258745302110333
overall,64.56195151666667,0.5255854293148204
overall,64.67699146666666,0.5252963284186076
overall,64.77909031666667,0.5250072275223949
overall,65.08393731666666,0.5247181266261821
overall,65.11967595,0.5244290257299693
overall,65.14124903333332,0.5241399248337565
overall,65.21049980000001,0.5238508239375437
overall,65.22508308333333,0.523561723041331
overall,65.42554686666666,0.5232726221451182
overall,65.45038186666666,0.5229835212489053
overall,65.48031155,0.5226944203526925
overall,65.48658305,0.5224053194564797
overall,65.57669031666667,0.522116218560267
overall,65.59525101666667,0.5218271176640542
overall,65.73336365,0.5215380167678414
overall,65.78450945,0.5212489158716286
overall,65.8663165,0.5209598149754158
overall,65.88227233333333,0.520670714079203
overall,65.95049823333333,0.5203816131829901
overall,66.04253946666667,0.5200925122867773
overall,66.08000601666667,0.5198034113905645
overall,66.10073248333333,0.5195143104943518
overall,66.10421948333334,0.5192252095981391
overall,66.1186007,0.5189361087019263
overall,66.13607151666666,0.5186470078057135
overall,66.17483445,0.5183579069095007
overall,66.22507335,0.5180688060132879
overall,66.23017465000001,0.517779705117075
overall,66.27881596666667,0.5174906042208622
overall,66.32662498333333,0.5172015033246494
overall,66.3340463,0.5169124024284366
overall,66.40621666666667,0.5166233015322238
overall,66.43240593333333,0.516334200636011
overall,66.48960311666666,0.5160450997397983
overall,66.67837425,0.5157559988435855
overall,66.69363336666667,0.5154668979473727
overall,66.87167588333334,0.5151777970511598
overall,66.8745492,0.514888696154947
overall,66.91385481666667,0.5145995952587342
overall,66.92851234999999,0.5143104943625215
overall,66.95399586666666,0.5140213934663087
overall,67.34591795,0.5137322925700959
overall,67.44224876666667,0.5134431916738831
overall,67.49291361666667,0.5131540907776703
overall,67.566669,0.5128649898814575
overall,67.62782723333333,0.5125758889852446
overall,67.65367151666666,0.5122867880890319
overall,67.97322405,0.5119976871928191
overall,68.04666115,0.5117085862966063
overall,68.16662336666667,0.5114194854003935
overall,68.20895490000001,0.5111303845041807
overall,68.26804354999999,0.5108412836079679
overall,68.28426666666665,0.5105521827117551
overall,68.46058618333333,0.5102630818155424
overall,68.49113005,0.5099739809193297
overall,68.5412746,0.5096848800231168
overall,68.54527198333334,0.509395779126904
overall,68.62886456666666,0.5091066782306912
overall,68.80150233333333,0.5088175773344784
overall,69.02691816666668,0.5085284764382656
overall,69.13833371666666,0.5082393755420528
overall,69.16106485,0.50795027464584
overall,69.21877518333334,0.5076611737496272
overall,69.24498263333334,0.5073720728534143
overall,69.26106918333333,0.5070829719572015
overall,69.32541208333333,0.5067938710609887
overall,69.32987603333332,0.5065047701647759
overall,69.4879925,0.5062156692685631
overall,69.60687666666666,0.5059265683723503
overall,69.78363693333334,0.5056374674761375
overall,69.81026415,0.5053483665799247
overall,69.83975466666668,0.5050592656837118
overall,69.89645,0.504770164787499
overall,69.93633795000001,0.5044810638912862
overall,69.93821856666666,0.5041919629950734
overall,70.00420463333333,0.5039028620988606
overall,70.00693796666665,0.5036137612026478
overall,70.09457578333333,0.503324660306435
overall,70.21878856666667,0.5030355594102222
overall,70.25211858333334,0.5027464585140093
overall,70.369317,0.5024573576177965
overall,70.3720422,0.5021682567215837
overall,70.40309615,0.5018791558253709
overall,70.50113398333333,0.5015900549291581
overall,70.5850728,0.5013009540329453
overall,70.6369603,0.5010118531367326
overall,70.69381796666667,0.5007227522405198
overall,70.73783333333334,0.5004336513443071
overall,70.84300005,0.5001445504480944
overall,70.84477651666666,0.49985544955188155
overall,70.8526748,0.4995663486556688
overall,70.98094761666667,0.49927724775945603
overall,71.04905861666666,0.4989881468632433
overall,71.08655019999999,0.4986990459670305
overall,71.16974789999999,0.49840994507081776
overall,71.25115430000001,0.49812084417460495
overall,71.25627258333334,0.4978317432783922
overall,71.35226383333334,0.49754264238217943
overall,71.50056616666667,0.4972535414859667
overall,71.66411911666667,0.4969644405897539
overall,71.66695605,0.49667533969354116
overall,71.70723046666667,0.4963862387973284
overall,71.71492216666667,0.4960971379011156
overall,71.77608031666666,0.49580803700490284
overall,71.89760106666667,0.4955189361086901
overall,71.91043833333333,0.4952298352124773
overall,72.12592303333332,0.49494073431626456
overall,72.15094443333334,0.4946516334200518
overall,72.16349068333334,0.494362532523839
overall,72.26638113333334,0.4940734316276262
overall,72.34147603333332,0.49378433073141337
overall,72.3468573,0.4934952298352006
overall,72.36508631666668,0.49320612893898785
overall,72.40414826666667,0.4929170280427751
overall,72.49902041666665,0.49262792714656234
overall,72.52724768333333,0.4923388262503496
overall,72.61775473333334,0.49204972535413677
overall,72.65351976666668,0.49176062445792396
overall,72.68515286666667,0.4914715235617112
overall,72.70130863333334,0.49118242266549844
overall,72.78544391666667,0.49089332176928563
overall,72.85393916666666,0.49060422087307287
overall,72.88357673333333,0.4903151199768601
overall,72.9697583,0.49002601908064736
overall,72.97621806666666,0.4897369181844346
overall,73.03041763333334,0.4894478172882218
overall,73.26354786666667,0.489158716392009
overall,73.34186823333333,0.48886961549579616
overall,73.43753403333334,0.4885805145995834
overall,73.46585520000001,0.48829141370337065
overall,73.55559968333334,0.4880023128071579
overall,73.59852533333333,0.48771321191094513
overall,73.76595049999999,0.4874241110147324
overall,73.79083653333333,0.48713501011851956
overall,74.07936666666666,0.48684590922230675
overall,74.08036368333335,0.486556808326094
overall,74.20677181666666,0.48626770742988124
overall,74.30124980000001,0.4859786065336685
overall,74.58705141666665,0.4856895056374557
overall,74.62887731666666,0.48540040474124296
overall,74.64067675,0.4851113038450302
overall,74.69350561666667,0.4848222029488174
overall,74.80607221666668,0.48453310205260464
overall,74.82453056666667,0.4842440011563919
overall,74.82553706666666,0.4839549002601791
overall,74.84090605,0.48366579936396636
overall,74.97160621666667,0.4833766984677536
overall,74.98126361666667,0.48308759757154085
overall,74.9959374,0.4827984966753281
overall,75.01906000000001,0.48250939577911534
overall,75.03727443333334,0.4822202948829026
overall,75.05420305,0.4819311939866898
overall,75.09085913333334,0.481642093090477
overall,75.1166929,0.48135299219426425
overall,75.17017265,0.48106389129805144
overall,75.1806598,0.4807747904018387
overall,75.1976845,0.48048568950562587
overall,75.20685893333332,0.48019658860941306
overall,75.32430751666668,0.4799074877132003
overall,75.3254728,0.47961838681698754
overall,75.34786806666666,0.4793292859207748
overall,75.3592525,0.479040185024562
overall,75.36809358333333,0.47875108412834927
overall,75.37487433333334,0.4784619832321365
overall,75.40505538333333,0.47817288233592375
overall,75.49992103333334,0.477883781439711
overall,75.54407861666667,0.4775946805434982
overall,75.83953751666667,0.4773055796472854
overall,75.91999933333334,0.47701647875107267
overall,75.93873236666667,0.4767273778548599
overall,75.95687948333332,0.47643827695864716
overall,75.99562091666667,0.4761491760624344
overall,75.99775528333333,0.4758600751662216
overall,76.01247123333333,0.4755709742700088
overall,76.01981826666666,0.475281873373796
overall,76.08330763333333,0.47499277247758326
overall,76.14695535000001,0.47470367158137045
overall,76.18386368333333,0.4744145706851577
overall,76.19266588333333,0.47412546978894493
overall,76.24653713333333,0.4738363688927322
overall,76.29404848333334,0.4735472679965194
overall,76.49049193333333,0.47325816710030666
overall,76.5535792,0.4729690662040939
overall,76.73107366666666,0.47267996530788114
overall,76.8051597,0.4723908644116684
overall,76.91394981666667,0.4721017635154556
overall,76.96167763333332,0.4718126626192428
overall,76.97170356666668,0.47152356172303006
overall,76.98202371666666,0.4712344608268173
overall,77.0688961,0.47094535993060455
overall,77.07247735,0.4706562590343918
overall,77.10802596666667,0.47036715813817903
overall,77.13955258333334,0.4700780572419663
overall,77.15126758333334,0.4697889563457535
overall,77.25445518333332,0.46949985544954076
overall,77.41273774999999,0.469210754553328
overall,77.6084918,0.4689216536571152
overall,77.63881098333333,0.4686325527609024
overall,77.64849921666668,0.4683434518646896
overall,77.66299434999999,0.4680543509684768
overall,77.75613968333333,0.46776525007226405
overall,77.87683966666667,0.4674761491760513
overall,77.91042241666668,0.46718704827983853
overall,77.93821268333333,0.4668979473836258
overall,78.02181971666667,0.466608846487413
overall,78.04236811666667,0.46631974559120026
overall,78.09253493333334,0.4660306446949875
overall,78.09311583333333,0.4657415437987747
overall,78.13917339999999,0.4654524429025619
overall,78.27243788333334,0.4651633420063491
overall,78.2774947,0.46487424111013637
overall,78.34826575000001,0.4645851402139236
overall,78.36581535,0.46429603931771085
overall,78.53859609999999,0.4640069384214981
overall,78.58225675,0.4637178375252853
overall,78.58230435,0.4634287366290725
overall,78.62757426666667,0.4631396357328597
overall,78.65082263333333,0.46285053483664695
overall,78.82542815000001,0.4625614339404342
overall,78.98550595,0.46227233304422144
overall,79.09793438333332,0.4619832321480086
overall,79.15418580000001,0.46169413125179587
overall,79.22377388333332,0.4614050303555831
overall,79.27560286666667,0.46111592945937036
overall,79.2974488,0.4608268285631576
overall,79.3147058,0.46053772766694484
overall,79.37274963333333,0.4602486267707321
overall,79.44030501666666,0.4599595258745193
overall,79.53191238333334,0.45967042497830657
overall,79.66424116666667,0.4593813240820938
overall,79.74376296666667,0.45909222318588105
overall,79.75770394999999,0.4588031222896683
overall,79.89617193333333,0.45851402139345554
overall,79.93364358333334,0.4582249204972428
overall,79.95452736666667,0.45793581960102997
overall,80.04287316666667,0.4576467187048172
overall,80.12362475,0.45735761780860446
overall,80.1326431,0.4570685169123917
overall,80.19145851666667,0.45677941601617894
overall,80.29286535,0.4564903151199662
overall,80.54814843333334,0.45620121422375337
overall,80.64387239999999,0.4559121133275406
overall,81.02077853333334,0.4556230124313278
overall,81.05660200000001,0.45533391153511504
overall,81.11977473333333,0.4550448106389023
overall,81.19912645,0.45475570974268953
overall,81.24858818333334,0.4544666088464767
overall,81.31714885,0.45417750795026396
overall,81.40570293333333,0.4538884070540512
overall,81.4365754,0.45359930615783844
overall,81.46960444999999,0.4533102052616257
overall,81.50184441666667,0.45302110436541293
overall,81.59911578333335,0.4527320034692002
overall,81.64968848333334,0.4524429025729874
overall,81.68219065,0.4521538016767746
overall,81.69610738333334,0.45186470078056185
overall,81.74033895,0.4515755998843491
overall,81.79674135,0.45128649898813633
overall,81.95171803333332,0.4509973980919235
overall,82.14613223333335,0.45070829719571076
overall,82.21110071666666,0.450419196299498
overall,82.27843179999999,0.45013009540328525
overall,82.32451263333334,0.4498409945070725
overall,82.4944742,0.44955189361085973
overall,82.52175041666666,0.449262792714647
overall,82.63382763333334,0.4489736918184342
overall,82.93424305,0.44868459092222146
overall,82.94842686666667,0.4483954900260087
overall,83.0291,0.4481063891297959
overall,83.04273458333334,0.44781728823358313
overall,83.15135861666666,0.4475281873373704
overall,83.15463388333333,0.4472390864411576
overall,83.22766023333334,0.44694998554494486
overall,83.28090113333333,0.4466608846487321
overall,83.30453795,0.44637178375251935
overall,83.40713503333333,0.4460826828563066
overall,83.42797768333334,0.4457935819600938
overall,83.47854003333333,0.445504481063881
overall,83.49164651666666,0.44521538016766826
overall,83.6431582,0.4449262792714555
overall,83.9909704,0.44463717837524275
overall,84.10136785,0.44434807747902993
overall,84.17469084999999,0.4440589765828172
overall,84.26732303333333,0.4437698756866044
overall,84.37444583333333,0.4434807747903916
overall,84.40798688333332,0.4431916738941788
overall,84.41191578333334,0.442902572997966
overall,84.45260125,0.44261347210175317
overall,84.46969001666666,0.4423243712055404
overall,84.54522296666667,0.44203527030932765
overall,84.7351,0.4417461694131149
overall,84.77698231666666,0.44145706851690214
overall,84.78185871666666,0.4411679676206894
overall,84.81419685,0.4408788667244766
overall,84.86862455,0.44058976582826387
overall,84.90187545,0.4403006649320511
overall,85.08149098333334,0.44001156403583835
overall,85.21886508333334,0.4397224631396256
overall,85.23560838333333,0.4394333622434128
overall,85.28976388333334,0.4391442613472
overall,85.34070533333333,0.43885516045098727
overall,85.47325566666667,0.43856605955477446
overall,85.63499211666667,0.43827695865856164
overall,85.82538333333333,0.4379878577623489
overall,85.97490423333333,0.43769875686613613
overall,86.21060556666666,0.43740965596992337
overall,86.29304546666667,0.4371205550737106
overall,86.29412574999999,0.4368314541774978
overall,86.29591815,0.43654235328128504
overall,86.31497898333333,0.4362532523850723
overall,86.54174110000001,0.43596415148885953
overall,86.55830583333334,0.4356750505926467
overall,86.64108061666667,0.4353859496964339
overall,86.67813828333333,0.43509684880022115
overall,86.78634966666667,0.4348077479040084
overall,86.80408333333334,0.43451864700779563
overall,86.91129488333333,0.4342295461115829
overall,87.10258333333333,0.43394044521537006
overall,87.10293336666668,0.43365134431915725
overall,87.31756581666667,0.43336224342294444
overall,87.37563088333333,0.4330731425267316
overall,87.5886433,0.43278404163051887
overall,87.68711406666667,0.43249494073430605
overall,87.88003225000001,0.4322058398380933
overall,87.93818821666667,0.43191673894188054
overall,88.08686613333333,0.4316276380456678
overall,88.10845821666666,0.431338537149455
overall,88.33196928333334,0.43104943625324227
overall,88.40484938333334,0.43076033535702946
overall,88.48042575,0.4304712344608167
overall,88.63287516666666,0.43018213356460394
overall,88.67010386666668,0.42989303266839113
overall,88.67244375,0.42960393177217837
overall,88.78084009999999,0.4293148308759656
overall,88.96836666666667,0.4290257299797528
overall,88.99168374999999,0.42873662908354
overall,89.23145795,0.4284475281873272
overall,89.5580396,0.4281584272911144
overall,89.56093413333333,0.4278693263949016
overall,89.64109846666666,0.4275802254986888
overall,89.7169197,0.42729112460247604
overall,89.75760016666666,0.4270020237062632
overall,89.9522413,0.42671292281005047
overall,89.98981611666666,0.4264238219138377
overall,90.19006885,0.42613472101762495
overall,90.19987731666667,0.42584562012141214
overall,90.33891258333333,0.4255565192251993
overall,90.34264485,0.42526741832898657
overall,90.36818116666667,0.4249783174327738
overall,90.37927065000001,0.424689216536561
overall,90.51336833333333,0.4244001156403482
overall,90.53504385,0.4241110147441354
overall,90.64092015,0.4238219138479226
overall,90.77372385,0.42353281295170986
overall,90.94725448333334,0.4232437120554971
overall,90.95093136666667,0.42295461115928434
overall,90.95861588333334,0.42266551026307153
overall,91.00916453333333,0.4223764093668588
overall,91.12731314999999,0.422087308470646
overall,91.13215373333334,0.42179820757443326
overall,91.21919121666666,0.42150910667822045
overall,91.30090236666666,0.4212200057820077
overall,91.35186411666668,0.42093090488579493
overall,91.40762088333332,0.4206418039895822
overall,91.42637688333333,0.4203527030933694
overall,91.44109088333333,0.42006360219715666
overall,91.52639778333334,0.4197745013009439
overall,91.56274088333333,0.41948540040473115
overall,91.63820131666667,0.4191962995085184
overall,91.73039343333333,0.41890719861230563
overall,91.85315681666665,0.4186180977160928
overall,92.15842395,0.41832899681988
overall,92.29220731666666,0.41803989592366725
overall,92.29439425000001,0.4177507950274545
overall,92.36745463333334,0.41746169413124173
overall,92.39337251666667,0.4171725932350289
overall,92.57581136666666,0.41688349233881616
overall,92.59100211666667,0.4165943914426034
overall,92.67076003333334,0.41630529054639065
overall,92.9163563,0.4160161896501779
overall,92.93065159999999,0.4157270887539651
overall,92.98989458333334,0.4154379878577523
overall,93.05635131666666,0.41514888696153956
overall,93.07605395,0.4148597860653268
overall,93.39061898333333,0.41457068516911405
overall,93.40865363333334,0.4142815842729013
overall,93.48512965,0.41399248337668854
overall,93.61899465,0.4137033824804758
overall,94.07856273333333,0.41341428158426297
overall,94.23299795,0.4131251806880502
overall,94.6911131,0.4128360797918374
overall,94.79220713333333,0.41254697889562464
overall,95.13714321666666,0.4122578779994119
overall,95.20728398333334,0.4119687771031991
overall,95.37588738333334,0.41167967620698637
overall,95.43600070000001,0.4113905753107736
overall,95.58107615,0.4111014744145608
overall,95.59043028333333,0.41081237351834804
overall,95.82774763333333,0.4105232726221352
overall,96.01973389999999,0.41023417172592247
overall,96.0607281,0.4099450708297097
overall,96.51823415,0.40965596993349696
overall,96.5241556,0.4093668690372842
overall,96.69552313333334,0.4090777681410714
overall,96.70297571666667,0.40878866724485863
overall,96.72711803333333,0.40849956634864587
overall,96.76755278333333,0.4082104654524331
overall,96.84268413333332,0.4079213645562203
overall,97.06916886666666,0.4076322636600075
overall,97.11143675,0.40734316276379473
overall,97.11398355,0.407054061867582
overall,97.18107958333333,0.4067649609713692
overall,97.20824538333333,0.40647586007515646
overall,97.3695523,0.4061867591789437
overall,97.63435158333333,0.4058976582827309
overall,97.77232951666666,0.40560855738651813
overall,97.88214631666666,0.4053194564903054
overall,98.24602408333334,0.4050303555940926
overall,98.5958793,0.4047412546978798
overall,98.72606275,0.40445215380166705
overall,98.79469238333333,0.40416305290545423
overall,98.82358633333334,0.4038739520092415
overall,98.90068815,0.40358485111302866
overall,98.94985726666667,0.40329575021681585
overall,98.95300796666668,0.40300664932060304
overall,98.99271175,0.4027175484243903
overall,99.1271216,0.40242844752817747
overall,99.16390298333334,0.4021393466319647
overall,99.30421715000001,0.40185024573575195
overall,99.41600825,0.4015611448395392
overall,99.42997704999999,0.40127204394332644
overall,99.55250774999999,0.4009829430471137
overall,99.64480833333333,0.4006938421509009
overall,99.77792416666666,0.40040474125468817
overall,99.86904421666667,0.4001156403584754
overall,99.88255601666667,0.39982653946226265
overall,99.96852326666666,0.3995374385660499
overall,99.97760308333334,0.39924833766983714
overall,100.30296911666666,0.3989592367736244
overall,100.30911363333333,0.3986701358774116
overall,100.47900773333335,0.39838103498119887
overall,100.59974936666667,0.3980919340849861
overall,100.7026763,0.39780283318877335
overall,100.85719166666667,0.3975137322925606
overall,100.97545570000001,0.39722463139634784
overall,101.30639593333333,0.3969355305001351
overall,101.3939446,0.3966464296039223
overall,101.6763598,0.39635732870770957
overall,101.95200981666667,0.3960682278114968
overall,102.04546606666666,0.39577912691528405
overall,102.31517605,0.3954900260190713
overall,102.3569732,0.39520092512285854
overall,102.37431906666667,0.3949118242266457
overall,102.53794968333334,0.39462272333043297
overall,102.53868266666667,0.3943336224342202
overall,102.56760073333334,0.39404452153800745
overall,102.62026928333333,0.3937554206417947
overall,102.76117878333334,0.39346631974558194
overall,102.77983354999999,0.3931772188493691
overall,103.09514586666666,0.39288811795315637
overall,103.51557583333333,0.39259901705694356
overall,103.61959628333334,0.3923099161607308
overall,103.64486746666667,0.39202081526451804
overall,103.64548719999999,0.3917317143683053
overall,103.95695343333334,0.3914426134720925
overall,104.03651015,0.3911535125758797
overall,104.21347743333334,0.39086441167966696
overall,104.27178085,0.3905753107834542
overall,104.3606748,0.39028620988724144
overall,104.44264348333333,0.3899971089910287
overall,104.50401355000001,0.3897080080948159
overall,104.52003925000001,0.3894189071986031
overall,104.65397676666666,0.38912980630239036
overall,104.66418203333333,0.3888407054061776
overall,105.08628935,0.38855160450996484
overall,105.14612633333333,0.38826250361375203
